199,0,0,6.65,156728.5,1,325,0,3.809
199,0,1,22.27,8645.4,0,326,0,3.741
199,0,2,20.19,2832527.0,345,0,0,3.994
199,0,3,15.08,2673535.0,332,0,0,3.998
199,0,4,12.66,60291.7,0,336,0,3.709
199,0,5,12.32,2758122.0,352,0,0,3.995
199,0,6,23.59,42475.2,0,316,0,3.776
199,0,7,29.41,2468956.0,304,0,0,3.992
199,0,8,26.89,548826.1,51,278,0,3.8
199,0,9,11.95,2768228.5,340,2,0,3.952
199,0,10,25.73,26552.0,0,335,0,3.726
199,0,11,9.19,2778346.0,354,0,0,3.972
199,0,12,11.11,2877541.0,353,0,0,3.978
199,0,13,15.51,362590.9,24,287,0,3.77
199,0,14,23.28,2684607.6,328,1,0,3.992
199,0,15,21.85,2711952.0,334,0,0,3.931
199,0,16,21.6,666.7,0,321,0,3.68
199,0,17,23.82,2497131.9,317,6,0,3.9
199,0,18,27.48,2666093.5,336,0,0,3.906
199,0,19,5.6,24841.0,0,346,0,3.756
199,0,20,13.77,2536391.0,319,0,0,3.997
199,0,21,17.56,2853274.0,363,0,0,3.95
199,0,22,22.78,73129.2,0,318,0,3.772
199,0,23,12.17,59535.3,0,299,0,3.769
199,0,24,22.8,0.0,0,0,0,0.0
199,0,25,12.77,0.0,0,0,0,0.0
199,0,26,10.24,0.0,0,0,0,0.0
199,0,27,18.02,0.0,0,0,0,0.0
199,0,28,17.56,0.0,0,0,0,0.0
199,0,29,14.3,0.0,0,0,0,0.0
199,0,30,23.94,0.0,0,0,0,0.0
199,0,31,26.59,0.0,0,0,0,0.0
199,1,0,15.71,99932.7,2,286,0,3.931
199,1,1,17.29,2476090.0,309,0,0,4.0
199,1,2,19.04,426491.9,43,245,0,3.955
199,1,3,16.81,2406867.0,305,0,0,4.0
199,1,4,25.54,6552.0,0,293,0,3.938
199,1,5,18.36,2425077.2,295,0,0,4.0
199,1,6,8.63,1914361.9,231,50,0,3.992
199,1,7,5.33,2328314.6,283,1,0,3.999
199,1,8,8.28,2352148.0,296,0,0,4.0
199,1,9,16.95,82202.1,1,277,0,3.939
199,1,10,5.22,2398694.0,298,0,0,4.0
199,1,11,27.19,1991123.3,249,0,0,3.997
199,1,12,16.04,9039.5,0,283,0,3.925
199,1,13,25.94,2269261.2,289,3,0,3.994
199,1,14,7.56,2111116.0,268,0,0,3.999
199,1,15,10.93,2242062.9,277,22,0,3.994
199,1,16,21.21,2402468.0,305,0,0,4.0
199,1,17,10.16,2117408.0,274,0,0,4.0
199,1,18,13.45,1619299.0,174,71,0,3.981
199,1,19,28.59,425350.7,43,246,0,3.969
199,1,20,28.46,2403099.0,300,0,0,3.997
199,1,21,7.19,1848656.0,215,62,0,3.987
199,1,22,21.02,2190745.0,275,0,0,3.996
199,1,23,22.73,882185.1,95,167,0,3.979
199,1,24,27.19,31943.2,0,268,0,3.948
199,1,25,13.95,279263.5,21,277,0,3.96
199,1,26,20.95,2494635.0,308,0,0,3.999
199,1,27,28.46,0.0,0,0,0,0.0
199,1,28,27.22,0.0,0,0,0,0.0
199,1,29,21.5,0.0,0,0,0,0.0
199,1,30,21.16,0.0,0,0,0,0.0
199,1,31,18.93,0.0,0,0,0,0.0
199,2,0,6.96,5515.6,0,236,0,3.947
199,2,1,7.77,1681970.5,212,3,0,3.988
199,2,2,20.56,319161.1,26,192,0,3.971
199,2,3,13.62,1645304.0,201,0,0,3.998
199,2,4,16.07,1750530.0,207,0,0,4.0
199,2,5,14.57,2578.2,0,194,0,3.965
199,2,6,13.01,1487102.0,193,0,0,4.0
199,2,7,22.07,1392701.7,174,45,0,3.981
199,2,8,12.5,1263401.7,154,56,0,3.987
199,2,9,25.95,455162.0,49,155,0,3.979
199,2,10,28.65,1606412.3,200,8,0,3.996
199,2,11,13.51,321076.4,27,194,0,3.96
199,2,12,8.75,1574359.0,197,0,0,4.0
199,2,13,16.81,1465350.0,188,18,0,3.983
199,2,14,15.53,1655211.2,210,2,0,3.995
199,2,15,24.33,1422407.3,181,25,0,3.993
199,2,16,27.2,1507551.0,191,0,0,4.0
199,2,17,22.13,1667800.0,209,0,0,4.0
199,2,18,7.17,1531950.0,190,0,0,4.0
199,2,19,25.2,1719073.1,206,2,0,3.992
199,2,20,14.13,36620.2,0,181,0,3.953
199,2,21,13.24,1637452.8,199,8,0,3.994
199,2,22,17.91,1527044.0,192,0,0,3.998
