seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
20062,SUS+Rnd,567.0605,60.1494,54.5318,10.425,0.4822,0.5137,0.0001,3.9963,0.5882
20062,SU+CQI,2110.3567,64.0029,62.0239,22.0315,0.5469,0.4497,0.0,1.0,0.588
20062,SU+DPF,468.7448,58.6908,53.6631,21.9671,0.4755,0.5201,0.0,1.0,0.6222
20062,SU+PF,477.2274,59.7289,54.1207,22.0118,0.4803,0.5158,0.0,1.0,0.6171
20062,SU+Rnd,-3591.1195,45.5815,36.1274,20.4733,0.3281,0.6663,0.0003,1.0,0.6235
20063,PPO,8203.7538,97.1428,95.4613,11.8935,0.7121,0.2854,0.0,3.0376,0.7484
20063,SUS+CQI,7492.4592,96.5437,92.0095,10.8431,0.6847,0.3127,0.0,3.9203,0.7668
20063,SUS+DPF,4973.0242,87.8669,80.0804,10.9402,0.6021,0.3942,0.0005,3.9787,0.7814
20063,SUS+PF,4847.9019,88.4819,79.5723,10.9015,0.5989,0.3978,0.0005,3.9719,0.7812
20063,SUS+Rnd,4801.2972,87.908,79.112,11.006,0.5958,0.4004,0.0001,3.9889,0.7656
20063,SU+CQI,4264.4803,82.3453,80.2723,23.3395,0.5984,0.399,0.0,1.0,0.6667
20063,SU+DPF,1138.4063,69.833,64.6954,22.5252,0.4836,0.5123,0.0,1.0,0.7791
20063,SU+PF,1186.2714,72.6253,65.3159,22.8237,0.4947,0.5014,0.0007,1.0,0.7639
20063,SU+Rnd,-1873.6821,62.8802,51.6047,21.6899,0.3966,0.5981,0.0001,1.0,0.7937
20064,PPO,5140.2465,105.0857,102.887,10.4085,0.5903,0.4062,0.0,3.191,0.6277
20064,SUS+CQI,4563.5927,105.5422,99.8398,9.5868,0.5715,0.4249,0.0,3.9869,0.6455
20064,SUS+DPF,-1232.3098,85.0959,73.2207,9.3435,0.4236,0.5697,0.0003,3.9996,0.6788
20064,SUS+PF,-917.6953,88.1987,74.9279,9.548,0.4352,0.559,0.0005,3.9994,0.6716
20064,SUS+Rnd,-1444.4389,86.3401,72.5333,9.2571,0.4221,0.572,0.0004,3.9995,0.6376
20064,SU+CQI,-404.9743,83.8481,81.9087,21.9906,0.4685,0.5268,0.0,1.0,0.5139
20064,SU+DPF,-5924.3963,62.3422,54.2484,20.2615,0.3179,0.6753,0.0001,1.0,0.7047
20064,SU+PF,-6026.3835,66.0056,55.325,20.5608,0.3263,0.667,0.0006,1.0,0.697
20064,SU+Rnd,-9064.9021,57.4679,41.559,19.2198,0.2521,0.7411,0.0001,1.0,0.7019
20065,PPO,7091.8628,97.7798,94.2348,12.5961,0.6637,0.3335,0.0,3.4323,0.7461
20065,SUS+CQI,6428.8853,99.6222,91.0223,11.4363,0.6341,0.3631,0.0,3.9741,0.7661
20065,SUS+DPF,4913.9909,94.9674,83.045,11.4174,0.5836,0.4129,0.0,3.9934,0.7936
20065,SUS+PF,4949.087,95.4107,83.835,11.3942,0.5885,0.4084,0.0,3.9912,0.7912
20065,SUS+Rnd,2778.2476,88.1907,74.3531,11.2861,0.5236,0.4723,0.0001,3.9978,0.7505
20065,SU+CQI,3025.9408,83.7056,79.9426,28.5971,0.5537,0.4433,0.0,1.0,0.6306
20065,SU+DPF,-7.4824,71.3115,62.5767,27.3423,0.4417,0.5524,0.0,1.0,0.7976
20065,SU+PF,-211.2702,74.3881,63.0904,27.5535,0.4483,0.5469,0.0002,1.0,0.7863
20065,SU+Rnd,-3641.1945,62.9934,48.4898,26.6173,0.3497,0.6452,0.0002,1.0,0.809
20066,PPO,4756.4087,80.6647,78.7427,9.1583,0.6197,0.3773,0.0,2.8588,0.669
20066,SUS+CQI,3672.9763,80.3386,73.5383,6.8929,0.5755,0.4216,0.0,3.9966,0.6912
20066,SUS+DPF,1770.5874,74.8097,63.943,6.8966,0.5043,0.4918,0.0,3.9992,0.7366
20066,SUS+PF,1766.5189,75.4673,64.3486,6.8585,0.5073,0.4889,0.0,3.9989,0.733
20066,SUS+Rnd,-3.1221,69.0418,56.7249,6.6545,0.4487,0.5469,0.0,4.0,0.685
20066,SU+CQI,2563.3936,73.1521,71.0754,19.9297,0.5531,0.444,0.0,1.0,0.608
20066,SU+DPF,-416.3745,63.05,55.1098,19.5504,0.4349,0.5601,0.0,1.0,0.7546
20066,SU+PF,-257.8783,65.4047,56.7057,19.7854,0.4513,0.5448,0.0,1.0,0.7379
20066,SU+Rnd,-4586.5068,51.4176,37.4569,17.9929,0.3082,0.6866,0.0,1.0,0.7692
20067,PPO,4832.5336,93.1132,90.8331,10.9872,0.5974,0.3993,0.0,3.0362,0.6417
20067,SUS+CQI,4124.7702,93.1285,87.2777,9.8651,0.5723,0.4245,0.0,3.9674,0.6636
20067,SUS+DPF,338.0343,80.3457,68.9994,9.4539,0.4595,0.5349,0.0,3.9988,0.6945
20067,SUS+PF,422.1678,82.4372,69.868,9.5975,0.4644,0.5314,0.0,3.9979,0.6874
20067,SUS+Rnd,-850.7302,76.9353,64.8397,9.3362,0.4321,0.5631,0.0,3.9992,0.6503
20067,SU+CQI,1123.9289,79.4593,76.7163,24.9446,0.5035,0.4929,0.0,1.0,0.5646
20067,SU+DPF,-2907.0908,64.3269,55.6241,23.8218,0.3727,0.6206,0.0,1.0,0.7212
20067,SU+PF,-2969.3455,67.4222,56.4497,24.119,0.3806,0.6137,0.0,1.0,0.7079
20067,SU+Rnd,-6749.9456,54.9004,40.2668,22.769,0.278,0.7156,0.0,1.0,0.7273
20068,PPO,2875.5522,54.0556,52.2917,13.5722,0.6034,0.3926,0.0007,2.089,0.6397
20068,SUS+CQI,2400.0152,53.8609,50.3719,8.2776,0.575,0.4219,0.0,3.9357,0.6387
20068,SUS+DPF,1637.5416,51.8587,46.6889,8.2868,0.5345,0.4615,0.0007,3.9691,0.6423
20068,SUS+PF,1626.2403,51.9306,46.6742,8.2766,0.5347,0.4613,0.0009,3.967,0.6421
20068,SUS+Rnd,1317.1805,50.3048,45.4711,8.2929,0.521,0.4748,0.0009,3.98,0.6175
20068,SU+CQI,2675.3821,54.2228,51.6906,20.543,0.5907,0.4062,0.0,1.0,0.6412
20068,SU+DPF,1638.4128,51.5354,46.3461,20.5231,0.5318,0.4648,0.0002,1.0,0.6618
20068,SU+PF,1650.1611,51.6559,46.6328,20.517,0.5363,0.46,0.0004,1.0,0.6603
20068,SU+Rnd,-1160.7095,42.0321,34.2444,19.5315,0.3986,0.5949,0.0018,1.0,0.6423
20069,PPO,5108.895,84.8746,83.1639,9.8692,0.6233,0.374,0.0,3.1012,0.6807
20069,SUS+CQI,4979.2304,87.2072,82.6389,8.6017,0.6124,0.3847,0.0,3.9863,0.6906
20069,SUS+DPF,1150.6386,75.1889,63.9646,8.1867,0.4793,0.5158,0.0001,3.9994,0.7356
20069,SUS+PF,758.3792,75.9415,62.7653,8.2718,0.472,0.524,0.0001,3.9993,0.7336
20069,SUS+Rnd,-170.8715,72.4731,58.3017,7.9789,0.442,0.5538,0.0,3.9998,0.7
20069,SU+CQI,1327.1906,71.8201,69.3455,23.0461,0.5133,0.484,0.0,1.0,0.5854
20069,SU+DPF,-1889.6418,59.333,51.5293,22.3505,0.3885,0.605,0.0002,1.0,0.738
20069,SU+PF,-2400.9468,61.4618,50.8567,22.6043,0.386,0.6087,0.0005,1.0,0.7275
20069,SU+Rnd,-5098.4606,53.6753,38.4584,21.0522,0.2996,0.6955,0.0001,1.0,0.7483
